0022301199,1610612746,LA Clippers,1629611,Terance Mann,G,,98.4,101.6,-3.2,0.143,2.0,11.1,0.225,61.0,0.75,0.783,0.22
0022301199,1610612746,LA Clippers,1629875,Xavier Moon,G,,101.0,106.7,-5.7,0.171,0.0,21.4,0.18,104.0,0.318,0.318,0.045
0022301199,1610612746,LA Clippers,1630527,Brandon Boston Jr.,,,97.2,104.2,-7.0,0.15,0.5,11.1,0.293,72.0,0.375,0.422,0.044
0022301199,1610612746,LA Clippers,1628464,Daniel Theis,,,100.0,89.7,10.3,0.1,2.0,12.5,0.177,67.0,0.583,0.621,0.171
0022301199,1610612746,LA Clippers,1641738,Kobe Brown,,,96.6,105.6,-9.1,0.138,0.0,28.6,0.1,87.0,0.45,0.45,0.07
0022301199,1610612746,LA Clippers,1630538,Bones Hyland,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301199,1610612746,LA Clippers,1626181,Norman Powell,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301199,1610612746,LA Clippers,1627826,Ivica Zubac,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301188,1610612737,Atlanta Hawks,203992,Bogdan Bogdanovic,F,,103.2,153.2,-50.0,0.071,0.0,5.9,0.232,62.0,0.5,0.551,0.089
0022301188,1610612737,Atlanta Hawks,1629631,De'Andre Hunter,F,,106.7,155.0,-48.3,0.05,1.0,9.1,0.152,60.0,0.0,0.347,0.007
0022301188,1610612737,Atlanta Hawks,1628981,Bruno Fernando,C,,112.5,166.0,-53.5,0.067,1.0,10.0,0.18,48.0,0.6,0.785,0.071
0022301188,1610612737,Atlanta Hawks,1627749,Dejounte Murray,G,,115.9,159.4,-43.5,0.231,1.0,11.5,0.303,69.0,0.789,0.787,0.143
0022301188,1610612737,Atlanta Hawks,1629027,Trae Young,G,,106.6,156.8,-50.2,0.545,1.5,40.0,0.22,76.0,0.5,0.581,0.065
0022301188,1610612737,Atlanta Hawks,1631243,Mouhamed Gueye,,,101.7,131.7,-30.0,0.0,0.0,0.0,0.197,60.0,0.636,0.696,0.149
0022301188,1610612737,Atlanta Hawks,1629726,Garrison Mathews,,,119.1,132.6,-13.5,0.0,0.0,0.0,0.094,47.0,0.6,0.6,0.038
0022301188,1610612737,Atlanta Hawks,1630249,Vit Krejci,,,110.2,131.3,-21.0,0.25,5.0,62.5,0.053,49.0,0.0,0.0,0.041
0022301188,1610612737,Atlanta Hawks,1631100,AJ Griffin,,,100.0,140.9,-40.9,0.0,0.0,0.0,0.294,45.0,0.286,0.286,-0.022
0022301188,1610612737,Atlanta Hawks,1641723,Kobe Bufkin,,,64.3,100.0,-35.7,0.0,0.0,0.0,0.176,14.0,0.333,0.333,0.043
0022301188,1610612737,Atlanta Hawks,1630235,Trent Forrest,,,58.3,100.0,-41.7,0.667,0.0,100.0,0.0,12.0,0.0,0.0,0.263
0022301188,1610612737,Atlanta Hawks,203991,Clint Capela,,DND - Rest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301188,1610612754,Indiana Pacers,1630174,Aaron Nesmith,F,,145.5,90.9,54.5,0.042,0.0,25.0,0.064,44.0,1.167,1.163,0.1
0022301188,1610612754,Indiana Pacers,1627783,Pascal Siakam,F,,153.4,106.9,46.6,0.04,0.5,4.8,0.313,58.0,0.75,0.742,0.165
0022301188,1610612754,Indiana Pacers,1626167,Myles Turner,C,,151.0,102.0,49.0,0.0,0.0,0.0,0.316,51.0,0.853,0.867,0.302
0022301188,1610612754,Indiana Pacers,1629614,Andrew Nembhard,G,,154.7,96.2,58.5,0.161,5.0,45.5,0.103,53.0,1.0,1.0,0.103
0022301188,1610612754,Indiana Pacers,1630169,Tyrese Haliburton,G,,153.4,106.9,46.6,0.394,6.5,50.0,0.203,58.0,0.5,0.53,0.134
0022301188,1610612754,Indiana Pacers,1641767,Ben Sheppard,,,156.9,125.4,31.5,0.059,0.0,25.0,0.088,58.0,0.583,0.583,0.053
0022301188,1610612754,Indiana Pacers,1630188,Jalen Smith,,,154.8,127.9,26.9,0.091,1.0,25.0,0.125,42.0,1.25,1.25,0.094
0022301188,1610612754,Indiana Pacers,204456,T.J. McConnell,,,160.6,135.3,25.3,0.571,8.0,40.0,0.308,33.0,0.773,0.773,0.206
0022301188,1610612754,Indiana Pacers,1630167,Obi Toppin,,,164.3,125.0,39.3,0.188,1.5,25.0,0.273,28.0,0.417,0.509,0.063
0022301188,1610612754,Indiana Pacers,203926,Doug McDermott,,,137.5,112.5,25.0,0.063,0.0,10.0,0.2,40.0,0.833,0.833,0.129
0022301188,1610612754,Indiana Pacers,1641716,Jarace Walker,,,104.8,85.7,19.0,0.167,1.0,14.3,0.273,21.0,0.8,0.8,0.316
0022301188,1610612754,Indiana Pacers,1631112,Kendall Brown,,,104.8,85.7,19.0,0.143,1.0,16.7,0.227,21.0,0.5,0.5,0.053
0022301188,1610612754,Indiana Pacers,201949,James Johnson,,,100.0,64.3,35.7,0.167,1.0,33.3,0.133,15.0,0.0,0.0,-0.13
0022301188,1610612754,Indiana Pacers,1631245,Quenton Jackson,,,100.0,64.3,35.7,0.333,0.0,66.7,0.067,15.0,0.0,0.0,0.087
0022301188,1610612754,Indiana Pacers,1630543,Isaiah Jackson,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301190,1610612741,Chicago Bulls,201942,DeMar DeRozan,F,,113.6,112.4,1.3,0.167,2.5,14.7,0.293,88.0,0.5,0.545,0.138
0022301190,1610612741,Chicago Bulls,1629750,Javonte Green,F,,115.8,115.8,0.0,0.03,1.0,6.3,0.174,76.0,0.393,0.393,0.035
0022301190,1610612741,Chicago Bulls,202696,Nikola Vucevic,C,,108.6,114.3,-5.6,0.12,1.5,12.0,0.232,81.0,0.684,0.714,0.165
0022301190,1610612741,Chicago Bulls,1627936,Alex Caruso,G,,108.6,117.1,-8.4,0.25,2.67,40.0,0.136,81.0,0.813,0.845,0.143
0022301190,1610612741,Chicago Bulls,1629632,Coby White,G,,118.6,117.4,1.2,0.125,2.0,16.0,0.212,86.0,0.667,0.689,0.127
0022301190,1610612741,Chicago Bulls,1631207,Dalen Terry,,,114.3,94.0,20.3,0.053,1.0,11.1,0.138,49.0,0.429,0.403,0.066
0022301190,1610612741,Chicago Bulls,1628470,Torrey Craig,,,115.2,102.9,12.3,0.077,0.0,25.0,0.079,33.0,0.333,0.333,0.025
0022301190,1610612741,Chicago Bulls,1628975,Jevon Carter,,,109.4,109.1,0.3,0.167,2.0,18.2,0.237,32.0,0.0,0.0,-0.143
0022301190,1610612741,Chicago Bulls,1641931,Onuralp Bitim,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301190,1610612741,Chicago Bulls,1630929,Henri Drell,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301190,1610612741,Chicago Bulls,1641847,Andrew Funk,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301190,1610612741,Chicago Bulls,1641766,Adama Sanogo,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301190,1610612752,New York Knicks,1628384,OG Anunoby,F,,118.6,110.6,8.0,0.111,0.67,19.0,0.17,86.0,0.5,0.486,0.018
0022301190,1610612752,New York Knicks,1628404,Josh Hart,F,,107.6,112.7,-5.1,0.143,1.33,23.5,0.138,79.0,0.6,0.6,0.088
0022301190,1610612752,New York Knicks,1628392,Isaiah Hartenstein,C,,135.6,113.3,22.3,0.138,2.0,33.3,0.114,59.0,0.75,0.694,0.121
0022301190,1610612752,New York Knicks,1628973,Jalen Brunson,G,,114.5,116.0,-1.6,0.304,1.75,15.2,0.394,83.0,0.483,0.567,0.183
0022301190,1610612752,New York Knicks,1628978,Donte DiVincenzo,G,,115.4,113.6,1.8,0.056,0.5,7.4,0.205,104.0,0.595,0.595,0.088
0022301190,1610612752,New York Knicks,1629011,Mitchell Robinson,,,78.6,135.7,-57.1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.039
0022301190,1610612752,New York Knicks,202711,Bojan Bogdanovic,,,111.4,124.2,-12.8,0.111,0.0,9.1,0.25,35.0,0.611,0.658,0.158
0022301190,1610612752,New York Knicks,1630540,Miles McBride,,,106.9,121.4,-14.5,0.375,0.0,42.9,0.121,29.0,0.875,0.875,0.154
0022301190,1610612752,New York Knicks,1630173,Precious Achiuwa,,,92.5,92.9,-0.4,0.182,1.0,28.6,0.116,40.0,0.667,0.667,0.084
0022301190,1610612752,New York Knicks,202692,Alec Burks,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301190,1610612752,New York Knicks,1629603,Mamadi Diakite,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301190,1610612752,New York Knicks,1629610,DaQuan Jeffries,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301190,1610612752,New York Knicks,1629003,Shake Milton,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301190,1610612752,New York Knicks,1630579,Jericho Sims,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301190,1610612752,New York Knicks,1631210,Jacob Toppin,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301193,1610612743,Denver Nuggets,1629008,Michael Porter Jr.,F,,140.0,87.8,52.2,0.182,2.0,22.2,0.23,50.0,0.5,0.5,0.117
0022301193,1610612743,Denver Nuggets,203932,Aaron Gordon,F,,137.7,88.9,48.8,0.227,5.0,31.3,0.169,53.0,0.667,0.788,0.152
